SLP,SP,AT,Tmin,GT,DPT,Evap,HCC,K,CUPE,runoff
1006.01,962.57,25.99,23.81,24.96,23.9,-2.8452,0.95,34.83,769.57,129.3125
1007.4,963.9,26.07,23.64,24.42,24.16,-2.8648,0.75,33.97,945.1,135.53125
1008.93,965.51,28.48,24.75,26.51,24.72,-4.264,0.75,34.66,1455.08,130.15625
1009.12,965.82,29.96,25.17,27.65,23.07,-5.0612,0.47,28.1,885.69,119.59375
1009.45,966.2,30.29,25.39,27.95,23.39,-5.0507,0.53,23.06,457.04,107.84375
1007.28,964.15,30.81,25.83,28.05,22.61,-5.126,0.89,24.48,217,96.5
1003.78,960.82,30.87,25.97,28.5,22.22,-5.1678,0.9,26.56,137.03,86.125
1002.52,959.54,29.41,25.03,28.48,23.14,-4.6254,0.72,30.59,1153.37,76.78125
1003.79,960.6,27.66,24.3,27.65,23.36,-4.3142,0.96,34.96,1526.24,68.375
1003.22,959.97,27.42,24.85,27.09,24.1,-3.9522,0.92,34.6,1533.85,61.25
1001.4,958.35,28.03,25.47,27.65,24.35,-4.0791,0.88,34.17,501.82,56.28125
1000.65,957.62,28.44,26.2,27.38,25.16,-3.4533,0.87,34.19,908.46,53.4375
999.88,957.05,29.82,26.39,28.61,23.79,-4.5412,0.97,31.89,96.06,50.03125
1000.55,957.62,29.83,27.03,28.53,24.82,-4.0328,1,35.17,525.8,46.5
1001.96,958.77,27.22,25.11,25.78,25.04,-2.6435,0.95,34.32,1185.93,43.5625
1004.06,960.79,27.04,24.39,26.4,24.88,-3.0131,0.61,33.9,1307,42.96875
1006.37,963.11,29.2,25.22,27.79,23.87,-4.4501,0.29,35.04,794.42,44.09375
1007.77,964.49,29.91,23.7,27.81,21.97,-4.9146,0.03,23.47,69.39,44.4375
1003.76,960.7,30.3,25.26,28.22,21.41,-5.0577,0.53,22.39,15.49,42.4375
998.06,954.9,25.68,24.4,23.32,23.35,-4.8138,0.94,33.77,112.58,42.875
1006.74,963.42,29.16,25.39,27.06,22.55,-5.2511,0.72,29.86,130.64,55.90625
1007.58,964.18,28.79,24.58,26.87,23.87,-4.7518,0.15,32.36,993.85,71.28125
1007.88,964.46,28.64,23.48,26.2,21.13,-5.1399,0,23.3,208.57,70.34375
1008.02,964.6,28.57,25,25.91,21.37,-4.2852,0.47,23.96,281.49,64.1875
1007.11,963.78,29,25.33,27.05,21.82,-5.0788,0.05,22.62,15.4,57.46875
1006.41,963.15,29.58,25.13,27.17,21.93,-4.4848,0,19.07,11.72,51.671875
1006.93,963.64,29.69,25.07,27.16,21.68,-4.372,0,19.84,18.17,46.78125
1006.83,963.53,28.96,24.26,27.48,22.08,-3.9346,0.01,24.13,70.47,42.671875
1004.27,961.14,29.75,23.94,28.02,21.88,-4.3051,0.1,24.43,32.88,39.21875
1001.46,958.46,29.9,25.86,28.86,22.31,-4.3644,0.24,31.55,116.39,36.359375
1001.05,958.06,29.68,25.57,28.88,22.97,-4.1119,0.19,35.13,376.12,34.140625
1002.94,959.9,29.18,25.72,28.92,24.32,-3.4085,0.9,35.32,1050.47,32.640625
1005.79,962.57,28.87,24.82,28.27,24.45,-3.7831,0.73,34.23,2192.2,31.8125
1006.46,963.29,31.06,26.53,28.96,23.7,-4.511,0.64,33.25,1375.48,34.28125
1006.74,963.47,29.35,24.59,28.66,23.95,-3.9671,0.98,32.65,2645.66,37.546875
1007.14,963.86,29.59,24.31,29.24,23.4,-3.979,0.33,34.35,1881.58,37.234375
1006.16,962.99,29.89,24.74,29.03,23.13,-3.8528,0.06,33.9,1689.59,37.0625
1005.05,961.97,30.19,25.09,29.74,22,-3.6052,0.17,34.26,940.72,37.359375
1004.81,961.71,30.5,26.44,29.53,21.56,-3.5447,0.35,34.28,978.97,36.09375
1005.04,961.81,28.02,23.81,28.48,22.78,-3.6287,0.58,35.65,1317.48,34.078125
1003.96,960.81,28.75,24.14,28.64,22.62,-3.5528,0.73,34.21,885.16,32.65625
1002.77,959.63,28.04,24.14,28.07,23.29,-3.2629,0.49,36.64,1036.62,32.125
1003.31,960.12,27.35,24.68,27.33,23.89,-4.1321,0.89,34.19,942.93,32.84375
1005.39,962.15,28.55,24.58,27.75,23.76,-3.6306,0.5,34.7,1321.47,35.1875
1006.6,963.33,28.17,24.33,27.8,24.23,-3.9333,0.58,34.92,2191.07,39.0625
1005.81,962.62,29.61,24.75,28.3,23.78,-4.0478,0.29,32.92,2444.85,42.4375
1005.61,962.37,29.42,24.73,27.92,23.57,-4.0728,0.29,33.77,1685.7,42.515625
1005.7,962.48,28.85,24.28,28.15,23.79,-3.8649,0.03,29.03,692.24,41.09375
1004.67,961.61,30.41,24.84,28.9,21.52,-3.771,0.04,17.95,39.5,38.96875
1002.99,960.05,30.97,25.18,29.65,21.14,-3.5802,0.08,23.79,4.9,36.640625
1000.2,957.35,30.57,25.24,29.8,21.88,-3.087,0.48,29.8,218.41,34.34375
996.78,954.04,30.34,25.39,29.82,20.93,-3.0087,0.34,28.36,31.49,32.515625
999.67,956.74,29.96,25.45,29.35,22.54,-2.8295,0.32,30.16,12.68,31.1875
1001.13,958.06,28.87,25.71,27.78,24.55,-3.1595,0.33,35.03,707.94,30.296875
1001.7,958.63,28.63,25.68,27.86,25.06,-3.3082,0.2,34.09,1306.2,29.71875
999.41,956.59,31,26.39,29.61,22.95,-3.1214,0.38,29.39,162.22,29.265625
998.91,956.01,30.7,26.65,29.01,23.32,-2.9306,0.72,34.53,405.67,28.828125
1001.84,958.78,29.38,25.17,29.15,24.04,-2.8384,0.76,34.75,451.33,28.421875
1003.03,959.92,29.58,25.87,29.05,23.9,-2.6753,0.43,34.28,520.41,28
1002.1,959.03,30.21,25.95,28.64,23.56,-2.5311,0.16,36.11,448.43,27.578125
1000.67,957.67,29.12,25.84,28.81,24.59,-2.9145,0.13,33.72,1239.72,27.359375
999.81,956.92,30.72,27.28,29.69,23.71,-3.1512,0.09,28.55,328.4,27.34375
1000.83,957.84,29.88,26.22,29.2,23.61,-2.7056,0.32,33.45,274.38,27.375
1002.03,958.73,26.69,22.54,25.07,21.59,-2.8091,0.94,36.52,259.89,27.5625
1001.44,958.08,23.92,22.7,23.09,23.55,-1.4474,0.89,35.29,61.71,30.0625
1001.79,958.65,27.76,25.5,26.53,24.27,-3.6003,0.39,34.6,231.49,34.578125
1003.95,960.68,27.54,24.92,26.8,25,-3.3669,0.16,35.23,596.99,36.453125
1004.8,961.45,27.62,25.1,26.19,23.22,-3.4723,0.05,33.54,23.6,34.796875
1005.72,962.25,26.39,24.29,24.84,23.09,-3.0333,0.46,34.06,153.48,32.671875
1009.21,965.55,25.45,23.57,23.93,23.58,-2.5082,0.76,35.13,317.47,31.203125
1011.05,967.31,25.45,23.29,24.08,23.94,-2.7986,0.39,35.42,630.55,31.125
1009.17,965.59,26.45,24.21,25.62,23.8,-3.2405,0.5,35.13,492.64,32.3125
1006.23,962.96,28.7,25.3,27.07,23.52,-3.8124,0.41,32.14,320.67,32.953125
1004.18,961.11,29.97,26.66,27.7,23.45,-3.8138,0.55,32.97,86.11,31.890625
1004.92,961.69,28.51,24.72,27.36,24.69,-3.5778,0.24,34.57,1260.55,30.53125
1005.66,962.41,29.14,25.11,27.99,24.51,-3.816,0.84,29.56,601.06,29.515625
1006.15,962.87,29.13,24.96,27.77,24.55,-3.4055,0.83,33.69,914.4,29
1008.37,964.76,25.35,20.83,24.74,23.2,-4.2816,0.97,35.63,741.56,29.265625
1013.47,969.26,20.43,19.55,19.39,19.79,-1.5162,0.36,31.9,10.14,32.296875
1015.28,971.21,22.55,18.93,21.2,19.11,-2.3375,0.21,-1.26,39.56,38.21875
1013.97,970.04,24.47,21.33,23.02,17.26,-3.726,0.69,4.85,9.22,40.984375
1012.12,968.22,23.57,21.31,22.51,20.15,-2.2441,0.56,32.08,7.4,38.671875
1011.09,967.44,26.92,23.55,25.19,23.03,-3.2012,0.29,35.46,334.14,35.15625
1012,968.38,27.93,23.69,26.02,23.93,-3.5134,0.59,32.33,619.79,32.65625
1011.48,967.93,28.65,24.39,26.68,22.48,-3.6919,0.04,27.4,94.02,31.234375
1009.08,965.66,29.49,26.35,27.45,20.97,-3.872,0.69,24.99,9.12,30.125
1010.78,967.21,28.16,25.21,26.29,24.08,-2.9379,0.97,35.1,740.12,29.34375
1014.62,970.89,27.51,23.15,26.74,24.4,-3.3855,0.91,36.44,1323.85,28.90625
1015.04,971.33,27.98,24.1,26.82,23.36,-3.5447,0.84,33.24,732.35,28.953125
1012.09,968.56,28.81,24.58,27.03,23.53,-3.4078,0.68,33.33,1071.96,30.25
1010.36,966.99,29.27,24.69,28.34,23.46,-3.4563,0.74,33.73,1096.92,30.921875
1012.67,969.04,27.64,23.71,27.35,23.72,-3.2346,0.82,35.05,1342.28,30.828125
1015.03,971.18,26.63,23.85,25.02,23.75,-2.4608,0.94,33.77,1137.16,30.890625
1014.78,970.77,24.22,22.26,23.22,22.48,-2.7898,0.74,33.76,612.81,32.15625
1013.46,969.58,24.69,20.15,22.66,18.6,-3.4358,0.14,23.7,38.72,37.703125
1011.77,967.96,24.34,19.36,22.48,16.48,-3.6008,0.24,11.91,0.56,47.703125
1012.3,968.33,23.73,19.53,22.03,14.76,-3.6584,0,19.51,0,48.453125
1012.41,968.5,24.1,19.97,22.6,16.46,-3.0589,0,22.2,0.3,43.953125
1011.57,967.7,24.29,19.39,22.46,14.6,-3.2505,0,18.77,0,39.46875
1010.73,966.9,23.51,18.21,21.1,14.51,-2.8819,0,-12.55,0,36.015625
1013.86,969.91,23.16,18.43,20.67,11.68,-2.7701,0,-10.94,0,33.21875
1016.78,972.68,23.63,19.44,21.16,11.87,-2.6241,0,11.27,0,30.84375
1017.67,973.46,22.15,15.24,20.47,12.6,-2.2674,0,14.33,0.02,29
1017.58,973.36,21.72,15.41,20.13,11.49,-2.2377,0,9.38,0,27.703125
1014.72,970.55,21.82,16.38,20.05,9.96,-2.2238,0,2.34,0,26.828125
1013.64,969.56,21.51,15.58,19.13,10.4,-1.9199,0.03,1.03,0,26.1875
1016.23,972.11,21.8,16.07,19.81,10.8,-1.7708,0,4.29,0,25.679688
1016.05,971.99,22.74,16,21.67,13.62,-1.6168,0,10.29,0.03,25.234375
1014.86,970.9,23.91,18.51,22.62,15.66,-1.5526,0,22.64,0,24.835938
1015.27,971.22,24.09,18.9,23.64,16.02,-1.6014,0.52,30.67,4.08,24.554688
1019.89,975.13,16.59,15.89,15.94,16.22,-1.5593,0.97,29.12,16.56,25.375
1023.08,978.15,17.32,15.45,15.57,12.51,-1.6815,0.02,16.88,10.21,27.539062
1022.03,977.33,18.51,13.41,17.33,11.62,-1.9681,0.37,9.22,5.2,29.65625
1019.87,975.33,19.7,16.39,18.77,14.4,-1.5978,0.71,17.17,9.04,28.945312
1018.46,973.81,17.44,16.57,16.53,17,-0.7005,0.36,30.57,5.45,27.539062
1016.67,972.15,18.31,17.76,17.62,18.06,-0.8494,0.26,31.41,24.7,27.710938
1015.75,971.27,18.21,16.75,17.1,17.43,-0.8931,0.27,29.69,26.65,30.789062
1016.96,972.34,17.04,14.58,15.49,15.57,-1.1346,0,23.09,1.19,35.359375
1019.49,974.95,19.67,16,18.12,14.82,-1.9169,0.01,19.38,20.9,36.6875
1022.47,977.65,18.33,16.26,16.42,14.99,-1.5201,0,25.71,1.66,34.117188
1021.03,976.37,19.09,16.72,17.86,15.54,-1.779,0,27.46,1.56,30.96875
1018.58,974.01,19.14,17.18,17.76,16.82,-1.6585,0.05,32.64,8.34,28.632812
1018.57,974.01,18.9,17.78,17.56,17.36,-0.9641,0.43,20.04,25.37,27.390625
1019.37,974.86,19.61,17.65,17.71,16.04,-1.6106,0.59,18.66,2.3,26.734375
1018.63,974.21,20.39,18.09,18.82,17.29,-0.9178,0.05,26.11,4.77,26.046875
1017.59,973.17,19.67,18.17,17.88,18.1,-1.0319,0.02,32.67,11.52,25.5
1020.06,975.55,18.82,12.86,16.81,16.7,-1.6008,0.01,3.41,6.6,25.132812
1021.65,977,16.68,9.94,14.63,7.62,-2.9498,0,-16.06,0,24.773438
1018.82,974.29,16.67,9.77,13.89,6.86,-2.4617,0,-21.49,0,24.445312
1018.52,974.07,16.62,10.7,14.4,6.71,-2.397,0,-19.31,0,24.171875
1020.03,975.55,17.43,11.07,15.43,7.71,-2.3792,0.1,-20.88,0,23.898438
1020.8,976.21,18.42,12.52,16.78,8.49,-2.2762,0.54,-12,0.29,23.625
1022.41,977.33,16.16,13.12,14.28,9.43,-1.2923,0.96,18.28,11.33,23.523438
1021.6,976.35,13.65,12.4,12.76,13.58,-1.2556,0.3,29.32,11.32,23.960938
1020.34,975.44,16.27,13.78,14.69,15.49,-0.7124,0,25.82,9.01,25.609375
1018.98,974.55,20.18,17.19,18.18,17.9,-1.2309,0,18.51,21.17,27.382812
1018.98,974.65,21.32,17.72,19.02,17.98,-1.6186,0,24.61,25.6,26.859375
1019.64,975.33,21.69,17.3,19.58,17.55,-1.6682,0.13,22.77,15.82,25.539062
1019.26,974.8,20.82,16.81,19.55,17.03,-1.5208,0.75,26.18,10.27,24.53125
1021.37,976.31,15.91,13.09,14.3,12.05,-1.1441,0.4,16.02,2.15,23.984375
1020.85,976.12,17.14,12.79,15.8,13.74,-1.4259,0.08,21.38,0.18,23.5625
1020.3,975.77,18.54,15.96,17.87,16.4,-1.3373,0.17,28.22,30.07,23.234375
1017.76,973.39,20.87,17.37,19.48,17.38,-1.5407,0.59,30.79,40.65,23.101562
1017.62,972.95,17.24,15.51,16.26,16.34,-1.6732,0.26,30.06,33.96,23.671875
1017.97,973.27,16.7,15.07,15.48,14.88,-1.0232,0,23.83,5.8,26.242188
1018.53,973.9,17.64,15.31,16.12,14.67,-1.14,0.04,28.46,3.38,29.78125
1018.52,973.81,16.93,16.02,15.91,15.99,-1.318,0.58,31.58,11.8,31.40625
1018.98,974.22,16.68,14.67,15.63,16.23,-1.0326,0.21,29.76,21.46,36.117188
1018.97,974.26,16.94,14.64,16.11,15.72,-1.0703,0,26.56,4.73,47.5
1019.98,975,15.89,13.29,14.84,14.59,-1.5797,0.1,28.72,25.56,55.867188
1022.16,977.05,15.08,13.62,13.84,12.03,-1.3103,0.06,17.93,3.15,59.710938
1019.93,974.93,14.51,13.7,13.7,14.17,-1.0258,0.18,28.39,8.67,62.03125
1022.02,976.82,14.87,13.35,13.17,13.53,-1.1208,0.03,22.22,32.67,62.140625
1024.79,979.45,13.99,10.4,12.58,9.04,-1.8933,0,4.79,0.33,62.703125
1023.27,978.11,13.4,9.51,11.71,9.95,-1.3942,0,-20.79,1.64,59.546875
1022.55,977.64,15.57,10.42,13.55,11.63,-1.5008,0,-19.8,11.88,53.757812
1020.21,975.48,16.39,13.18,14.87,13.11,-1.1447,0.59,10.95,3.48,48.195312
1021.57,976.78,16,10.84,13.6,11.78,-1.7518,0.04,-15.16,0,43.554688
1021.37,976.57,16,11.66,13.11,10.87,-1.712,0.36,-25.54,0.01,39.703125
1022.52,977.61,14.35,9.31,11.61,10.21,-1.4945,0.38,-21.07,0.01,36.382812
1023.97,979.03,13.64,7.18,11.74,9.22,-1.6274,0.03,-23.32,0,33.421875
1022.23,977.39,14.6,8.97,12.61,10.06,-1.6815,0.01,-7.97,0.63,30.828125
1019.12,974.56,17.8,12.36,15.72,13.9,-1.39,0,23.12,7.39,28.695312
1016.81,972.48,18.52,14.72,16.04,15.61,-1.585,0.12,24.3,1.01,27.1875
1016.44,972.3,20.21,15.55,17.53,15.58,-1.6616,0.59,21.67,0,26.109375
1018.7,974.24,20.18,16.58,18.55,16.1,-1.5582,0.51,24.6,7.77,25.203125
1018.37,973.73,17.25,14.79,15.98,14.52,-1.0532,0.01,24.87,5.35,24.632812
1020.75,975.67,15.1,10.77,14.16,13.16,-1.6059,0.69,25.97,13.83,24.523438
1027.46,981.08,8.7,6.88,7.38,7.74,-1.6681,0.77,19.8,4.82,25.695312
1029.18,982.48,7.09,5.65,6.03,5.79,-1.2837,0.97,21.06,5.35,29.289062
1027.54,980.95,7.09,5.92,6.15,6.65,-1.2036,0.96,22.61,1.34,35.585938
1024.76,978.84,10.22,7.31,9.51,8.47,-0.8919,0.19,25.87,0.57,42.140625
1028.68,982.04,8.07,6.89,6.38,6.42,-1.0086,0.18,15.74,6.8,43.859375
1030.61,983.87,7.5,6.33,6.24,4.49,-0.8836,0.86,7.98,1.87,41.734375
1031.39,984.5,7.14,6.03,5.4,5.91,-0.9433,0,13.57,1.86,40.109375
1030.5,984.1,8.54,7.36,7.92,7.59,-0.5505,0.05,8.2,6.94,39.4375
1026.52,980.8,11.45,8.8,11.12,9.73,-0.6975,0.1,19.13,2.16,37.703125
1026.53,980.4,8.53,3.45,6.62,5.7,-0.7923,0,-16.19,0.26,35.59375
1026.63,980.82,7.98,3.92,5.54,1.84,-1.4672,0,-44.22,0,33.3125
1023.79,978.5,8.69,3.23,7.45,4.14,-1.4896,0.01,-22.75,0,30.640625
1018.91,974.15,13.87,5.26,12.41,8.44,-1.5541,0.02,9.5,0.51,28.34375
1018.22,973.3,13.64,12.31,12.57,12.84,-0.4159,0.08,26.98,11.44,26.96875
1018.62,973.98,16.17,13.2,14.5,14.8,-0.9205,0,23.15,1.81,26.640625
1019.84,975.26,18.41,14.51,16.77,15.69,-1.0191,0,22.27,5.08,26.59375
1023.57,978.22,13.8,12,12.81,11.7,-1.0917,0,25.07,4.48,26.265625
1021.18,975.81,13.6,11.6,11.59,9.86,-0.9368,0,19.66,9.16,26.34375
1018.28,973.06,12.65,11.83,11.27,11.9,-0.6215,0,14.17,6.55,26.671875
1018.29,973.31,14.7,12.42,13.62,11.99,-0.8487,0,6.72,7.93,26.890625
1023.98,978.17,11.08,8.84,9.85,7.91,-1.1138,0,2.99,2.59,26.703125
1031.1,984.35,7.28,5,6.54,2.26,-1.0163,0.3,1.52,0.8,26.03125
1033.2,986.16,5.87,3.57,4.86,-2.05,-1.2245,0.27,0.55,0,25.328125
1034.35,986.97,4.92,3.16,3.74,0.58,-1.3085,0.3,11.2,2.03,24.859375
1033.9,986.83,5.85,3.27,5.17,3.2,-0.9096,0,11.43,2.26,24.796875
1032.77,985.88,7.1,5.51,5.97,3.74,-0.5664,0.01,16.27,4.67,24.84375
1031.24,984.51,7.46,6.49,6.27,6.14,-0.6104,0,18.17,21.72,24.703125
1028.87,982.78,9.75,7.07,8.84,8.58,-0.6984,0,19.35,5.65,24.84375
1025.01,979.5,12.14,9.56,11.52,11.36,-0.5891,0.11,28.24,10.61,25.46875
1025.7,979.76,10.92,9,9.45,10.47,-0.5572,0.22,13.26,12.48,29.234375
1025.29,979.56,11.59,9.04,10.38,9.66,-0.7912,0.5,5.64,6.93,40.484375
1024.93,979.24,11.8,10.31,10.73,11.45,-0.5543,0.05,18.44,13.53,52.46875
1026.78,980.88,10.65,10.03,10.14,8.87,-0.7419,0.36,17.32,0.93,56.796875
1025.13,979.5,11.94,10.3,10.83,10.17,-0.7319,0.52,15.68,0.86,56.578125
1022.69,977.19,11.89,10.75,10.65,11.41,-0.4258,0.26,28.23,9.46,54.109375
1021.27,975.9,12.94,10.95,11.97,12.02,-0.8402,0,22.44,11.68,55.703125
1022.81,977.29,12,10.53,10.68,10.21,-0.8708,0.03,16.15,17.79,60.75
1022.58,977.07,12.4,11.44,11.01,10.75,-0.5162,0,16.44,19.55,61.453125
1021.12,975.9,13.62,11.89,12.18,11.6,-0.8319,0.07,20.36,2.97,57.484375
1024.51,978.72,11.36,8.53,10.7,8.37,-0.7989,0.94,17.83,1.33,53.78125
1026.27,979.85,8.18,6.82,6.92,6.3,-0.9371,0.17,14.77,0.7,51.796875
1027.25,980.98,8.33,5.79,5.83,5.14,-1.0021,0,-25.82,0.3,50.96875
1023.8,978.17,9.1,4.7,7.52,4.69,-1.4443,0.05,-31.86,0.24,48.875
1021.71,976.48,12.11,6.61,10.34,8.8,-0.9269,0.71,13.97,5.74,44.3125
1025.39,979.43,10.25,7.88,9.13,8.91,-1.1184,0.15,23.55,11.73,39.96875
1026.56,980.2,8.35,5.06,6.57,6.02,-0.671,0.02,11.32,7.35,39.96875
1025.09,978.97,6.49,1.75,4.92,0.76,-1.564,0,-44.45,0,41.5
1023.67,977.9,7.54,1.04,4.98,0.17,-1.6133,0,-36.2,0,39.15625
1022.42,977.07,9.77,1.58,7.6,3.58,-1.5916,0,-15.38,1.62,35.65625
1025.03,979.63,11.96,6.38,8.86,4.51,-1.5011,0,5.14,3.23,32.65625
1027.93,981.92,10.06,4.2,7.65,3.12,-1.5806,0,-3.1,0,30.34375
1025.03,979.36,9.36,4.48,7.59,3.93,-1.3832,0,3.16,0,28.59375
1022.67,977.52,12.46,5.45,9.87,6.78,-1.4419,0,9.81,0,27.28125
1022.54,977.56,14.26,8.9,12.11,8.99,-1.5218,0,4.96,0.01,26.4375
1019.13,974.54,15.75,9.9,13.55,10.48,-1.4672,0.02,5.8,4.73,25.90625
1025.38,979.72,12.52,7.68,11.04,7.12,-1.0587,0,-14.19,1.28,25.625
1024.22,978.39,10.24,8.1,8.57,5.66,-1.2516,0.02,-0.18,1.23,25.40625
1017.68,972.85,13.36,8.92,12.29,9.37,-1.0371,0.05,-1.68,16.81,25.1875
1019.18,974.52,17.52,12.89,15.77,14.47,-1.2333,0.18,17.39,26.71,25.09375
1020.77,975.59,14.37,12.24,12.72,11.6,-0.8103,0,22.7,3.49,25.6875
1016.86,972.04,14.14,11.92,13.76,12.89,-1.2603,0.02,11.57,13.84,27.125
1013.58,969.27,16.27,12.89,14.56,13.62,-1.5315,0,-12.8,10.65,30.8125
1016.35,971.71,16.64,12.82,15.32,14.98,-1.5409,0,28.42,41,35.28125
1019.23,973.74,12.04,10.01,10.86,10.77,-1.007,0.06,21.49,31.5,38.78125
1023.86,977.84,9.18,8.29,8.65,8.58,-0.9897,0,16.04,17.98,43.90625
1028.04,981.7,8.64,6.81,7.9,8.06,-0.9784,0,16.6,13.06,50.75
1029.44,982.98,8.05,6.56,7.61,6.98,-0.6521,0.43,25.21,19.04,58.78125
1025.57,980.2,13.56,8.54,13.05,10.73,-1.4498,0.7,21.42,16.22,62.25
1024.23,978.77,12.82,11.03,12.04,10.75,-0.8415,0.87,24.26,18.76,61.09375
1023.5,978.15,13.13,11.55,12.2,12.06,-0.6859,0.11,24.73,33.46,60.21875
1021.47,976.33,14.75,10.96,14.14,12.38,-1.4962,0.05,25.5,11.64,62.28125
1022.48,976.67,9.98,8.12,9.66,9.62,-1.2101,0.16,24.45,24.39,65.9375
1022.29,976.33,9.42,8.5,8.66,9.1,-0.6825,0.97,27.32,7.76,76.28125
1018.25,972.89,11.57,9.49,10.63,10.84,-0.889,0.64,27.36,6.7,87.0625
1019.88,975,14.28,10.16,13.46,12.85,-1.2201,0.12,27.77,35.04,94.875
1019.96,975.19,17.12,13.92,16.23,15.79,-1.2832,0.54,31.75,202.87,103.53125
1020.4,974.95,12.22,8.67,11.47,11.84,-1.0258,0.58,26.73,61.12,116.375
1022.84,976.89,9.77,7.72,8.81,6.4,-1.147,0.03,-5.65,0.64,153.84375
1021.4,975.42,8.82,8.11,8.23,7.7,-1.0722,0.62,21.61,6.09,176.5625
1020.88,974.99,9.53,8.05,8.76,8.46,-0.7392,0,19.85,2.59,188.5
1021.03,975.51,11.23,9.65,10.75,9.26,-0.7413,0,17.86,3.35,192.78125
1018.9,973.78,13.35,11.3,12.34,11.1,-1.1443,0.22,27.05,15.99,177.96875
1017.08,972.01,13.79,10.93,13.08,12.2,-1.6002,0.69,28.96,58.52,169.03125
1019.41,973.93,11.1,10.7,10.52,10.74,-0.9259,0.39,29.88,18.47,186.46875
1016.85,971.85,13.16,11.24,12.37,12.31,-1.0815,0.09,30.56,11.81,223
1012.25,967.72,15.94,12.31,15.5,14.06,-1.6923,0.47,29.98,67.93,230.3125
1015.82,970.58,11.46,7.9,10.54,9.46,-1.0174,0.18,-1.27,3.84,239.21875
1016.53,971.64,14.67,8.39,13.09,8.74,-2.3,0.77,-6.86,0.28,238.15625
1015.82,970.52,11.69,10.98,10.59,11.11,-1.7068,0.72,28.26,15.05,223.8125
1019.06,973.85,13.22,11.11,11.75,11.79,-1.519,0.79,20.6,24.11,244.96875
1022.14,976.37,10.59,8.98,9.62,9.72,-1.3075,0.84,17.77,22.82,256.125
1019.59,974.03,10.92,8.78,10.39,8.2,-1.7537,0.43,23.91,7.39,244.34375
1015.31,970.07,11.53,9.61,10.72,10.89,-0.8283,0.56,23.37,6.78,247.1875
1016.27,971.32,13.16,8.8,10.6,9.8,-1.69,0.14,5.11,2.95,247.5625
1016.7,972.01,14.38,8.57,11.88,7.01,-2.545,0,-8.3,0,230.90625
1018.7,974.07,14.92,7.86,12.37,5.67,-2.7402,0,-2.11,0,208.21875
1020.29,975.59,17.34,10.22,15.15,8.9,-2.6336,0,22.22,0.43,187.5625
1022.88,977.68,14.22,11.34,12.66,12.09,-0.8789,0.02,20.42,3.59,169.125
1023.15,978.22,15.86,10.79,13.9,5.32,-3.0164,0.02,-7.72,1.31,156.1875
1022.85,977.78,15.14,11.98,13.63,7.17,-1.9501,0,14.78,19.47,144.53125
1021.53,976.18,13.1,11.99,12.11,10.86,-1.0733,0.09,25.93,6.06,131.28125
1018.07,973.11,13.68,12,11.92,12.44,-0.8031,0,20.09,4.22,123.65625
1014.69,970.23,17.71,12.66,16,14.28,-1.7859,0.43,21.39,6.14,117.65625
1009.4,965.67,22.75,17.33,20.35,16.31,-2.8645,0.02,27.63,33.72,108.21875
1010.31,966.39,21.84,17.86,21.51,18.34,-3.088,0.3,31.64,286.16,101.15625
1018.21,973.16,14.23,11.5,13.44,13.78,-1.5118,0.1,26.15,31.22,131.40625
1023.67,977.92,11.32,10.3,9.86,9.7,-1.2141,0.06,18.64,9.4,190.8125
1020.1,974.69,12.21,10.21,11.8,9.27,-1.8644,0.44,24.73,17.32,205.15625
1020.27,975.14,12.97,10.53,10.8,10.76,-1.2142,0.15,-7.1,0.85,204.40625
1019.64,974.95,16.08,10.47,15.68,11.84,-2.6455,0.13,20.66,1.73,195.25
1013.6,969.58,20.99,13.94,19.17,15.85,-2.6573,0.47,23.79,2.41,178.21875
1009.35,965.52,22.47,18.75,21.21,18.26,-2.5477,0.3,29.66,97.58,161.5625
1012.97,968.74,18.47,14.18,17.57,15.94,-1.9283,0.67,17.24,32.39,155.5625
1016.58,972.19,19.67,14.57,17.75,12.37,-3.1995,0.01,2.29,0.62,156.40625
1022.7,977.43,14.51,12,13.6,11.29,-2.0601,0.4,21.84,7.79,147.96875
1023.07,977.83,14.72,11.81,13.25,9.73,-2.1379,0.03,13.52,1.19,145.75
1020.17,974.91,13.21,12.16,12.53,11.26,-1.862,0.14,30.84,18.46,143.71875
1020.93,975.8,14,12.91,13.24,13.66,-0.9471,0.35,29.44,18.02,143.5
1017.46,972.68,15.07,13.42,14.46,14.52,-1.0786,0.71,27.67,7.71,155.375
1014.96,970.56,17.67,14.06,15.52,14.22,-2.0494,0.01,16.42,7.67,161.59375
1011.84,967.89,20.84,15.44,18.83,15.91,-2.7171,0.09,25.33,37.36,157.125
1011.8,967.92,21.41,16.46,19.12,17.43,-2.7856,0.06,11.83,129.11,146.34375
1009.96,966.26,24.96,18.78,22.55,18.48,-3.297,0.34,20.7,7.4,134.15625
1007.82,964.34,26.77,21.89,23.95,19.75,-3.5604,0.02,29.59,120.33,122.03125
1011.96,967.74,19.17,15.17,19.21,16.92,-2.2405,0.16,31.96,107.5,115.65625
1015.94,971,14.82,13.65,13.31,13.55,-1.3972,0.65,14.98,36.24,122.5625
1017.21,972.43,16.35,13.2,15.65,12.51,-2.6602,0.42,25.54,19.22,141.09375
1016.72,972.07,16.03,13.11,15.93,14.87,-1.914,0.45,32.6,32.46,149.46875
